Wavelength (Angstroms),Flux
3000.0,0.9816424546785237
3001.400280056011,0.9999059453512686
3002.8005601120226,1.0093487478670051
3004.2008401680337,1.008266856688092
3005.6011202240447,1.012175052047026
3007.001400280056,0.9889914289153561
3008.4016803360673,1.0069474800064866
3009.8019603920784,0.9924298022657706
3011.2022404480895,1.0038447687747916
3012.602520504101,0.9993478893496193
3014.002800560112,1.004754478217822
3015.403080616123,0.9876606731717353
3016.803360672134,0.9781050955998806
3018.2036407281457,0.9910779346021699
3019.603920784157,0.9760223724433886
3021.004200840168,0.9960647471489325
3022.4044808961794,0.986371239232294
3023.8047609521905,0.9839091000053393
3025.2050410082015,0.9908124606208851
3026.605321064213,0.9743889511631989
3028.005601120224,0.9772656908293108
3029.405881176235,0.9836134822625148
3030.8061612322463,0.9937998921979689
3032.206441288258,0.9700725500014518
3033.606721344269,0.9868395811507505
3035.00700140028,1.0016043043050027
3036.4072814562915,0.9603951642244332
3037.8075615123025,0.9572135058773811
3039.2078415683136,0.9773883266310247
3040.6081216243247,0.984462851822361
3042.008401680336,0.9626998384523332
3043.4086817363473,0.977463316658534
3044.8089617923583,0.9602558672211104
3046.20924184837,0.9758811067787483
3047.609521904381,1.0024864269469325
3049.009801960392,0.9845687978029807
3050.410082016403,0.9767756879586021
3051.8103620724146,0.9747059390273196
3053.2106421284257,0.9687922257783259
3054.6109221844367,0.9630706750277339
3056.0112022404483,0.9821108077356285
3057.4114822964593,0.9607849035961799
3058.8117623524704,0.9716692812117551
3060.212042408482,0.9684901689390989
3061.612322464493,0.9574387021961668
3063.012602520504,0.9864288510138949
3064.412882576515,0.9758243732342802
3065.8131626325267,0.9716754969020989
3067.2134426885377,0.9682005095038537
3068.613722744549,0.9385823573967337
3070.0140028005603,0.9516961171091859
3071.4142828565714,0.9740575216197297
3072.8145629125825,0.9500065974158171
3074.2148429685935,0.9451983617096515
3075.615123024605,0.9233581887499369
3077.015403080616,0.9423597384529325
3078.415683136627,0.9624305768040367
3079.8159631926387,0.9614672734262407
3081.21624324865,0.9351770302304502
3082.616523304661,0.9719517305632487
3084.016803360672,0.9315083151400367
3085.4170834166835,0.9354722417191201
3086.8173634726945,0.9574565179625842
3088.2176435287056,0.9596589813236087
3089.617923584717,0.9491101806512735
3091.018203640728,0.9652524369107459
3092.4184836967393,0.9701250885154576
3093.818763752751,0.9667391598070865
3095.219043808762,0.928573031742289
3096.619323864773,0.9472748667477935
3098.019603920784,0.9529755462804812
3099.4198839767955,0.9646808984456993
3100.8201640328066,0.9192215387443082
3102.2204440888177,0.9459097827501367
3103.620724144829,0.9541356333149058
3105.0210042008403,0.929881698403033
3106.4212842568513,0.9525510147214453
3107.8215643128624,0.9304078107840591
3109.221844368874,0.9234518247838653
3110.622124424885,0.9292126841016066
3112.022404480896,0.9262730072420061
3113.4226845369076,0.9192554020360253
3114.8229645929187,0.9256533225531888
3116.2232446489297,0.9207896851478613
3117.623524704941,0.9708439362222141
3119.0238047609523,0.9365772488831238
3120.4240848169634,0.9115367055185167
3121.8243648729745,0.9461318632523368
3123.224644928986,0.9404676717697262
3124.624924984997,0.931267092354291
3126.025205041008,0.9414608674682906
3127.425485097019,0.9101554311141433
3128.8257651530307,0.9237522520718411
3130.226045209042,0.9510287871580682
3131.626325265053,0.9176525109554974
3133.0266053210644,0.9037145215820216
3134.4268853770755,0.9292911248968673
3135.8271654330865,0.936171453875646
3137.2274454890976,0.9131277305033774
3138.627725545109,0.9448202709019531
3140.02800560112,0.9133982355002374
3141.4282856571313,0.9119940555809509
3142.828565713143,0.9253868468497818
3144.228845769154,0.9148781251433149
3145.629125825165,0.8841060553723752
3147.0294058811764,0.9587640626506787
3148.4296859371875,0.9141965313858835
3149.8299659931986,0.9113804962887252
3151.2302460492097,0.9113814192740292
3152.630526105221,0.8920599857803231
3154.0308061612322,0.9210158593556428
3155.4310862172433,0.901184394874174
3156.831366273255,0.9062873339322356
3158.231646329266,0.9282349681576687
3159.631926385277,0.9151129883368206
3161.032206441288,0.9187055518866071
3162.4324864972996,0.9155631352414755
3163.8327665533106,0.9011641332369823
3165.2330466093217,0.9067856604000185
3166.6333266653332,0.9193198491834865
3168.0336067213443,0.8971417960056348
3169.4338867773554,0.9028573691759827
3170.834166833367,0.9373134031816116
3172.234446889378,0.8886216287825273
3173.634726945389,0.9002313544383233
3175.0350070014,0.9176547559908949
3176.4352870574116,0.8986450328530058
3177.8355671134227,0.9145560046232722
3179.235847169434,0.8894232822192211
3180.6361272254453,0.893298641577397
3182.0364072814564,0.9301544926775556
3183.4366873374674,0.8785426801928451
3184.8369673934785,0.9036127315020345
3186.23724744949,0.9127914062308298
3187.637527505501,0.8785985560685545
3189.037807561512,0.8947020363870701
3190.4380876175237,0.8589845274979655
3191.838367673535,0.8791603544745599
3193.238647729546,0.9004182627370905
3194.638927785557,0.8861016852413376
3196.0392078415684,0.8861708743323647
3197.4394878975795,0.8762370993635725
3198.8397679535906,0.8959796091677397
3200.240048009602,0.8918147597534338
3201.640328065613,0.8959424820504535
3203.0406081216242,0.8702070365307392
3204.4408881776353,0.8929715306273331
3205.841168233647,0.9059089444660232
3207.241448289658,0.9092287375134678
3208.641728345669,0.8800018756027744
3210.0420084016805,0.8731236680954924
3211.4422884576916,0.8709598204381842
3212.8425685137026,0.8974629105037372
3214.2428485697137,0.8727951769161576
3215.6431286257252,0.8507456148925822
3217.0434086817363,0.8603794817722312
3218.4436887377474,0.8752754186315727
3219.843968793759,0.8790326395203913
3221.24424884977,0.8982281353274215
3222.644528905781,0.9056594544612963
3224.0448089617926,0.8714511665541768
3225.4450890178036,0.8767420958232519
3226.8453690738147,0.8857625304513987
3228.245649129826,0.8688575734309004
3229.6459291858373,0.8695986293324153
3231.0462092418484,0.8882357831670393
3232.4464892978594,0.8588489058901929
3233.846769353871,0.8442561477630417
3235.247049409882,0.8724671399572692
3236.647329465893,0.8704359205342762
3238.0476095219046,0.8705845796164998
3239.4478895779157,0.8614752303843247
3240.848169633927,0.8814404864978072
3242.248449689938,0.8749626543312194
3243.6487297459494,0.8757228911183729
3245.0490098019604,0.8456468350732664
3246.4492898579715,0.8646125848851276
3247.849569913983,0.854201692964615
3249.249849969994,0.8758739118560451
3250.650130026005,0.8651604867853757
3252.0504100820162,0.8646685580521226
3253.4506901380278,0.8702655109239914
3254.850970194039,0.8694474221308052
3256.25125025005,0.8394457930379545
3257.6515303060614,0.8594384728059788
3259.0518103620725,0.8358555692201945
3260.4520904180836,0.8527531800360616
3261.8523704740946,0.8756942556649271
3263.252650530106,0.8597791437660222
3264.6529305861172,0.8641580904097792
3266.0532106421283,0.856698356706306
3267.45349069814,0.8702763772929434
3268.853770754151,0.8926604210086334
3270.254050810162,0.8391141735604889
3271.654330866173,0.8562854432450323
3273.0546109221846,0.8367581316483284
3274.4548909781956,0.848607286156176
3275.8551710342067,0.8664201002968412
3277.2554510902182,0.8678195431595179
3278.6557311462293,0.8556227860631829
3280.0560112022404,0.8512385595659603
3281.4562912582514,0.8246206510898658
3282.856571314263,0.8369115310177719
3284.256851370274,0.8657137959307276
3285.657131426285,0.8518063212878375
3287.0574114822966,0.8441717248759729
3288.4576915383077,0.8619053492950258
3289.8579715943188,0.8443495989224671
3291.25825165033,0.858459487110605
3292.6585317063414,0.8699187886982341
3294.0588117623524,0.8558936367445906
3295.4590918183635,0.8709676776513042
3296.859371874375,0.8460676395727607
3298.259651930386,0.8211178065463416
3299.659931986397,0.84040801167197
3301.0602120424087,0.8354437976889025
3302.4604920984198,0.8406410834919171
3303.860772154431,0.8475396129535144
3305.2610522104424,0.8324340880950198
3306.6613322664534,0.822893041497214
3308.0616123224645,0.8265530314798901
3309.4618923784756,0.8574947141310039
3310.862172434487,0.8540578261135984
3312.262452490498,0.8138649236247881
3313.6627325465092,0.8331175951265596
3315.0630126025208,0.8669504535950563
3316.463292658532,0.8163637840292088
3317.863572714543,0.8501938957915338
3319.263852770554,0.8353879240861644
3320.6641328265655,0.8332420108426435
3322.0644128825766,0.8628726831695754
3323.4646929385876,0.8148264632548441
3324.864972994599,0.8248628771170121
3326.26525305061,0.842548370762536
3327.6655331066213,0.8383371277955841
3329.0658131626324,0.818651093417138
3330.466093218644,0.817636051286047
3331.866373274655,0.8218816732419186
3333.266653330666,0.8354079834958494
3334.6669333866776,0.8188335234552064
3336.0672134426886,0.8214545344538975
3337.4674934986997,0.8250398042351089
3338.8677735547108,0.8306309230396136
3340.2680536107223,0.8076435270151086
3341.6683336667334,0.8275063857794004
3343.0686137227444,0.8244537346671715
3344.468893778756,0.8378675946417413
3345.869173834767,0.8346466254106105
3347.269453890778,0.8114919049052854
3348.669733946789,0.8104467514585066
3350.0700140028007,0.8049415770540562
3351.4702940588118,0.7977673460589803
3352.870574114823,0.8129428110670632
3354.2708541708344,0.8245642536327198
3355.6711342268454,0.8125751664688924
3357.0714142828565,0.8098394503956078
3358.4716943388676,0.8017227675238077
3359.871974394879,0.8283938354761962
3361.27225445089,0.8145060939692936
3362.6725345069012,0.8193022862684871
3364.0728145629128,0.8125295140420034
3365.473094618924,0.8108676179304108
3366.873374674935,0.8155123144678882
3368.273654730946,0.7973254133599762
3369.6739347869575,0.8097764380825273
3371.0742148429686,0.8103424753975278
