Wavelength (Angstroms),Flux
3000.0,0.9576903039768488
3001.400280056011,1.028687920458984
3002.8005601120226,1.0516611286077304
3004.2008401680337,0.939631012483822
3005.6011202240447,1.0032485499025192
3007.001400280056,0.9760388704646255
3008.4016803360673,1.0146948984101556
3009.8019603920784,1.0868291376292705
3011.2022404480895,0.9849964033335801
3012.602520504101,0.963551108686264
3014.002800560112,1.02775906069779
3015.403080616123,0.9369895977890659
3016.803360672134,0.9486650072509137
3018.2036407281457,0.98340588462808
3019.603920784157,1.0429102132455867
3021.004200840168,1.024135909097659
3022.4044808961794,0.9925764519643668
3023.8047609521905,0.9792069813314755
3025.2050410082015,0.9778982192797663
3026.605321064213,1.0499803864011406
3028.005601120224,0.9405931588825888
3029.405881176235,0.9494113668430442
3030.8061612322463,0.9737225360205305
3032.206441288258,1.0150312247375206
3033.606721344269,0.9359150045631454
3035.00700140028,0.9537759361872433
3036.4072814562915,1.0107013862351704
3037.8075615123025,0.9305657631330889
3039.2078415683136,1.0043227444606975
3040.6081216243247,0.9382802632625622
3042.008401680336,1.0329476084606233
3043.4086817363473,1.1050664073758938
3044.8089617923583,0.9637707415655132
3046.20924184837,0.9812741233785758
3047.609521904381,0.979003565725075
3049.009801960392,0.9743357132613343
3050.410082016403,0.9653106053908538
3051.8103620724146,0.9499043316494412
3053.2106421284257,1.044655377667445
3054.6109221844367,0.9473306575462529
3056.0112022404483,0.9205289734876547
3057.4114822964593,1.0475919573555854
3058.8117623524704,0.9745507561705917
3060.212042408482,0.9650634550982866
3061.612322464493,1.029193650697007
3063.012602520504,0.9601750427731559
3064.412882576515,0.9712093893304375
3065.8131626325267,1.014803019021069
3067.2134426885377,0.9525002657963838
3068.613722744549,0.9150893087335391
3070.0140028005603,1.0320536703932262
3071.4142828565714,0.9986986717205678
3072.8145629125825,1.0131724137760376
3074.2148429685935,0.935632730777264
3075.615123024605,0.9399717505586955
3077.015403080616,0.9853924198191488
3078.415683136627,0.9263569515988944
3079.8159631926387,0.9016576651322625
3081.21624324865,0.9466571854870116
3082.616523304661,0.9856773571143405
3084.016803360672,0.9607315427707955
3085.4170834166835,0.9032343698205865
3086.8173634726945,1.0959106831391372
3088.2176435287056,1.0594627956637428
3089.617923584717,1.0154177185529458
3091.018203640728,0.9932600538950253
3092.4184836967393,0.974823829869536
3093.818763752751,0.9619209467312565
3095.219043808762,1.010533601622746
3096.619323864773,0.9913100045357429
3098.019603920784,0.9631172248009727
3099.4198839767955,0.9909245336742888
